_id,periodo,cod_ente,denominazione_ente,cod_gestione,gestione,cod_voce,voce_contributiva,imponibile,contributo,aliquota,ripartizione_geografica,data_estrazione,annotazioni,sistema_origine,Gestione,cod voce ext
3dc261310a7edfaee5f36baf,06/2024,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,30144.11,9947.56,33.0,Isole,1732397470393,,,Fondo pensioni lavoratori dipendenti,16
62631682d33ab3b28e5ff570,202404,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',"40.481,38",13358.86,33.0,Nord-est,2024-04-20T16:03:45.350,,,Cassa previdenza dipendenti enti locali,14
96c4e7b9ed5fd32cca1172e6,202404,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,11,Contributo IVS a carico dipendente,32216.89,10631.57,33.0,Nord-ovest,2024-11-28T06:30:19.061,,,Fondo pensioni lavoratori dipendenti,11
0d49e93d0329b84ae2209326,202411,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,93061.62,22148.67,23.8,Isole,2024-12-17T07:14:31.477,,,Assicurazione generale obbligatoria,11
5076ff5f79cba2633a078901,202404,162,ISTITUTO NAZIONALE DI ASTROFISICA,4,Fondo credito,13,Contributo assistenza,212048.5,50467.54,23.8,Nord-ovest,2025-02-13T00:46:35.484,,,Fondo credito,13
4c55d34bd83c5f7e1c337682,202304,162,ISTITUTO NAZIONALE DI ASTROFISICA,2,Gestione separata,18,Contributo malattia,83047.47,20097.49,24.2,Isole,2025-01-07T06:13:04.184,,,Gestione separata,18
501a1935f20e5adb3e87691f,202412,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,55032.34,13317.83,24.2,Isole,2025-02-26T08:34:40.178,,,Assicurazione generale obbligatoria,10
770ed100c31a8b5689639748,202410,174,MINISTERO DELLA CULTURA,1,Fondo pensioni lavoratori dipendenti,12,,136891.66,2203.96,1.61,Isole,2025-03-03T14:04:05.531,,,Fondo pensioni lavoratori dipendenti,12
7608e5792d7405d889f69c95,202406,56,MINISTERO DELLA DIFESA,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,265639.04,4276.79000000303,1.61,Sud,2024-07-21T13:19:20.111,,,Assicurazione generale obbligatoria,10
f1361a3157ba5c82ded45d9b,202403,279,AVVOCATURA GENERALE DELLO STATO,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,"837.142,73",202588.54,24.2,Centro,2024-09-18T20:32:55.030,,SIPA,Assicurazione generale obbligatoria,11
fa9492d1e5bf93a07b86896e,202412,266,CORTE DEI CONTI,2,Gestione separata,17,Contributo ENPDEP,273256.65,90174.69,33.0,Nord-est,2024-11-30T11:18:51.912,,,Gestione separata,17
5d49f363e752417bbcc068b1,202304,288,MINISTERO DEGLI AFFARI ESTERI,2,Gestione separata,19,,686347.09,11050.189999998836,1.61,Nord-ovest,2024-10-09T11:33:18.129,verifica in corso,,Gestione separata,19
081b28b17dfa6671a0b5b0ec,202410,N/A,MINISTERO DELLA GIUSTIZIA,2,Gestione separata,16,Contributo fondo credito,131738.54,3794.07,2.88,Sud,2024-02-16T02:55:11.034,verifica in corso,,Gestione separata,16
0e00a69b616bc9a8ec381626,202405,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,4,Fondo credito,16,Contributo fondo credito,87180.48,2510.8,2.88,Nord-est,2024-10-24T23:19:00.787,,,Fondo credito,16
cda1e2740e9f7da34aec2db8,202302,162,ISTITUTO NAZIONALE DI ASTROFISICA,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,75814.69,25018.85,33.0,Centro,2024-11-07T23:21:16.996,,,Fondo pensioni lavoratori dipendenti,12
8b61dd1c03755072b9b4f494,202306,78,AGENZIA DELLE ENTRATE,1,Fondo pensioni lavoratori dipendenti,10,Contributo IVS a carico ente,"280.883,32",67973.76,24.2,Nord-est,2024-02-04T18:31:16.697,,,Fondo pensioni lavoratori dipendenti,10
3514d27b8f0b34efafea7eb5,202311,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,125362.54,11031.9,8.8,Nord-ovest,2024-05-14T00:12:40.485,,,Cassa previdenza dipendenti enti locali,18
82353a054ffe07f4b5346a5b,202412,266,,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',13697.43,3259.99,23.8,Nord-ovest,2024-02-08T07:03:02.834,,,Cassa previdenza dipendenti enti locali,14
7d13b35c99e22f77cd54241b,202403,162,ISTITUTO NAZIONALE DI ASTROFISICA,5,Assicurazione generale obbligatoria,13,Contributo assistenza,36551.17,3359.05,9.19,Isole,2025-04-25T01:04:11.427,,,Assicurazione generale obbligatoria,13
ed7f9c009988b2840904393e,202403,56,MINISTERO DELLA DIFESA,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,130727.35,31636.02,24.2,Centro,2024-11-10T01:45:19.072,,,Fondo pensioni lavoratori dipendenti,18
b859a0538cfc9a8b90da4d83,202401,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,68479.82,6293.3,9.19,Isole,2024-09-29T16:16:06.058,,,Fondo pensioni lavoratori dipendenti,17
0bda647dc7ccaab108f648e6,202305,288,MINISTERO DEGLI AFFARI ESTERI,2,Gestione separata,18,Contributo malattia,"201.180,85",66389.68,33.0,Sud,2025-01-24T06:01:36.191,,,Gestione separata,18
66b6f1d5517c1437685722cf,202407,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,19,Contributo ANF,"266.913,40",64593.04,24.2,Isole,2025-03-15T22:21:29.621,,,Assicurazione generale obbligatoria,19
4411a4bd0234eb7a359c9372,202310,258,NON DISPONIBILE,2,Gestione separata,15,Contributo disoccupazione,"233.762,92",77141.76,33.0,Isole,07/03/2025,,,Gestione separata,15
8e6c2019c9477c65d3bbc0ca,202412,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,18,Contributo malattia,98314.58,32443.81,33.0,Centro,2024-12-10T19:13:53.366,,,Assicurazione generale obbligatoria,18
3eb247d34863e2b06c28453c,202401,,MINISTERO DELL'ISTRUZIONE E DEL MERITO,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,"89.761,02",21722.17,24.2,Nord-ovest,2024-04-03T07:31:25.007,,,Assicurazione generale obbligatoria,16
c3c0f0e020d73edf1e5833cd,202304,288,MINISTERO DEGLI AFFARI ESTERI,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,147315.93,13538.33,9.19,Sud,2024-12-26T17:04:43.446,,,Cassa previdenza dipendenti enti locali,16
3e2c3f3d24ea615ee9174081,202402,188,AGENZIA DEL DEMANIO,5,Assicurazione generale obbligatoria,14,Contributo maternita',114523.02,27714.57,24.2,Centro,2024-10-21T03:21:18.815,,,Assicurazione generale obbligatoria,14
e909c471645200dbc2fae517,202307,34,MINISTERO DELLA GIUSTIZIA,2,Gestione separata,13,Contributo assistenza,2526867.47,222364.34,,Nord-ovest,2024-07-22T12:47:39.498,,,Gestione separata,13
c1bb0fcadb409d808ec95e51,202404,279,AVVOCATURA GENERALE DELLO STATO,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,7368.05,1783.07,24.2,Centro,2024-12-25T04:10:36.437,,,Fondo pensioni lavoratori dipendenti,16
daafc8c3cde0748d1ee02031,202401,91,ISTITUTO SUPERIORE DI SANITA',3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,32307.97,520.16,1.61,Nord-est,2024-04-09T02:51:38.123,,,Cassa previdenza dipendenti enti locali,13
8f53779eb5712a12181fd595,202310,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,63529.05,15374.03,24.2,Nord-est,2024-09-15T07:28:47.906,,,Assicurazione generale obbligatoria,16
87d4b9924c69bb97e2af2b6e,202401,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,16,Contributo fondo credito,"796.279,72",192699.69,24.2,Sud,2024-02-27T17:51:48.370,,,Fondo pensioni lavoratori dipendenti,16
6400c4db33308d5480c53ae2,202404,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,279943.91,25726.85,9.19,Isole,2025-02-20T07:25:15.607,,,Assicurazione generale obbligatoria,15
6af2086b591893fc3969e8a9,202310,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,5,Assicurazione generale obbligatoria,16,Contributo fondo credito,15079.12,1326.96,8.8,Nord-ovest,2025-02-23T17:52:57.669,,,Assicurazione generale obbligatoria,16
cc3800c68758bf5db77949de,202310,34,MINISTERO DELLA GIUSTIZIA,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,301886.21,8694.32,2.88,Nord-est,2024-11-02T05:52:28.485,,,Cassa previdenza dipendenti enti locali,17
d188e8697678bbadcd397377,202309,266,CORTE DEI CONTI,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,175723.68,15463.68,8.8,Centro,2024-06-09T01:48:18.754,,,Cassa previdenza dipendenti enti locali,15
7ec7acfaa6919fe155cc385a,202307,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,118032.68,10386.88,8.8,Nord-est,2024-11-08T07:06:12.623,,,Cassa previdenza dipendenti enti locali,13
a91af5129537cfe2b55d7b31,202307,279,AVVOCATURA GENERALE DELLO STATO,5,Assicurazione generale obbligatoria,10,Contributo IVS a carico ente,413541.64,98422.91,23.8,Nord-est,2024-07-05T20:40:25.071,,,Assicurazione generale obbligatoria,10
f2ed1cf1b2ca1654b5ae3021,202406,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,117199.12,27893.39,23.8,Nord-est,2024-06-27T22:09:09.256,,,Assicurazione generale obbligatoria,11
fc7a602e6bc15271fd2f934c,202301,34,MINISTERO DELLA GIUSTIZIA,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,117195.32,10313.19,8.8,Nord-ovest,2025-03-26T17:43:10.373,,,Cassa previdenza dipendenti enti locali,11
0c309fc4242361611611f5cf,202402,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Fondo credito,16,Contributo fondo credito,270348.51,64342.95,23.8,Centro,16/05/2024,,,Fondo credito,16
0fc21f147fcadd24200f26d8,202306,288,MINISTERO DEGLI AFFARI ESTERI,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',"628.029,03",18087.24,2.88,Nord-est,2024-12-29T17:45:51.742,,,Fondo pensioni lavoratori dipendenti,14
f4c19f67f1d7df06364d8895,202412,288,MINISTERO DEGLI AFFARI ESTERI,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,283570.82,4565.49,1.61,Nord-est,2024-05-06T02:18:44.129,,,Cassa previdenza dipendenti enti locali,16
d4ce9d5425a78db2ff398c39,202307,288,MINISTERO DEGLI AFFARI ESTERI,5,Assicurazione generale obbligatoria,19,Contributo ANF,99088.69,23979.46,24.2,Nord-ovest,2024-10-09T03:03:06.399,,,Assicurazione generale obbligatoria,19
80e35a5906da6b73d4cec3ee,202306,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,1,Fondo pensioni lavoratori dipendenti,15,Contributo disoccupazione,85965.12,20803.56,,Nord-est,2024-03-27T04:23:09.038,,,Fondo pensioni lavoratori dipendenti,15
7f5855f82bd6f570941afad3,202404,188,AGENZIA DEL DEMANIO,4,Fondo credito,18,Contributo malattia,348899.3,83038.03,23.8,Centro,2024-06-12T23:58:01.594,,,Fondo credito,18
1d03f0739ed17b12fca7d51a,202411,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,300833.43,71598.36,23.8,Nord-est,2025-05-18T01:03:33.504,,,Cassa previdenza dipendenti enti locali,16
05a9f121ab1ba8fb182a166b,202405,288,MINISTERO DEGLI AFFARI ESTERI,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,302488.62,73202.2499999987,24.2,Nord-est,2025-01-07T20:55:02.956,,,Fondo pensioni lavoratori dipendenti,18
39a785ffdbf4733669a4b147,202412,162,ISTITUTO NAZIONALE DI ASTROFISICA,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,183165.32,44326.01,24.2,Nord-est,2025-05-23T12:05:13.016,,,Assicurazione generale obbligatoria,17
a9f57dd06c9fa91523a8b7d8,202302,188,AGENZIA DEL DEMANIO,2,Gestione separata,18,Contributo malattia,170763.91,15693.2,9.19,Centro,2024-01-19T02:16:14.806,,,Gestione separata,18
cf46c6b92ff6d153c64d4f87,202311,266,CORTE DEI CONTI,3,Cassa previdenza dipendenti enti locali,12,,136726.64,3937.73,2.88,Nord-est,2024-12-13T01:45:12.483,,,Cassa previdenza dipendenti enti locali,12
3cfd51880e6525cc506dc15d,202404,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,333170.84,30618.4,9.19,Centro,2024-08-30T07:16:50.917,,SIPA,Assicurazione generale obbligatoria,17
f26138a20961964a66c3537d,12/2023,91,ISTITUTO SUPERIORE DI SANITA',5,Assicurazione generale obbligatoria,10,NON DISPONIBILE,58804.19,946.75,1.61,Centro,1710719769611,,,Assicurazione generale obbligatoria,10
d7e216712ba389fea5af1d49,202307,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,4,Fondo credito,19,Contributo ANF,230270.11,3707.3499999992473,1.61,Sud,2025-05-21T01:22:43.525,,,Fondo credito,19
bef341eb7f66db0bf7ade6c6,202302,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',"144.598,87",4164.45,2.88,Nord-est,2024-03-20T21:02:36.922,,,Cassa previdenza dipendenti enti locali,14
d06982788571524df324492d,202410,174,MINISTERO DELLA CULTURA,2,Gestione separata,11,,14723.83,424.05,2.88,Nord-est,2024-03-05T13:24:54.315,,,Gestione separata,11
da1c96dc60ad4f2c2e963ecf,202403,103,CONSIGLIO NAZIONALE DELLE RICERCHE,3,Cassa previdenza dipendenti enti locali,19,Contributo ANF,293192.74,25800.96,8.8,Nord-est,2024-03-07T07:49:05.557,,,Cassa previdenza dipendenti enti locali,19
b6d395311cda27d8c67bc90d,202410,56,MINISTERO DELLA DIFESA,2,Gestione separata,18,Contributo malattia,565520.4,49765.8,8.8,Nord-est,2024-01-28T06:46:53.020,,,Gestione separata,18
d8b114416441e04aba194e83,202306,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,13,Contributo assistenza,31958.4,920.4,2.88,Isole,2024-04-20T21:23:23.110,,,Fondo pensioni lavoratori dipendenti,13
858880090080e8e074436919,202401,127,AGENZIA NAZIONALE POLITICHE ATTIVE LAVORO,4,Fondo credito,13,Contributo assistenza,300121.71,72629.45,24.2,Nord-est,2024-08-26T19:47:50.601,,,Fondo credito,13
b55e8aca04b8e259904c5768,202401,188,AGENZIA DEL DEMANIO,1,Fondo pensioni lavoratori dipendenti,10,Contributo IVS a carico ente,461428.48,42405.28,9.19,Nord-est,2025-02-18T09:06:32.268,,,Fondo pensioni lavoratori dipendenti,10
0df639fd5e960a570e005441,202409,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,296674.46,4776.46,1.61,Sud,2025-04-28T15:16:48.008,,,Cassa previdenza dipendenti enti locali,15
1f039756b604eaaa0bf9a4c6,202402,266,CORTE DEI CONTI,4,Fondo credito,12,,316463.39,29082.99,9.19,Isole,2025-01-18T03:00:07.653,,,Fondo credito,12
0f7b39dcc2e9d73132d2bf6b,202302,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Fondo credito,11,Contributo IVS a carico dipendente,63497.58,20954.2,33.0,Nord-ovest,2025-01-02T16:44:04.742,,,Fondo credito,11
03e3ecba4e31c9bc73b56f6e,202302,266,CORTE DEI CONTI,2,Gestione separata,16,Contributo fondo credito,78139.37,18909.73,NON DISPONIBILE,Centro,2024-04-29T08:44:22.134,,,Gestione separata,16
29a48fd8f37d064755b95930,202308,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,2,Gestione separata,14,Contributo maternita',768310.65,70607.75,9.19,Nord-est,2025-01-05T12:08:27.576,,,Gestione separata,14
716ba7b3ba8a9a788efb4c18,202404,279,AVVOCATURA GENERALE DELLO STATO,4,Fondo credito,18,Contributo malattia,393612.98,6337.169999999764,1.61,Isole,2024-07-07T06:02:17.872,,,Fondo credito,18
8262623375e88ce74e85fdf8,202409,188,AGENZIA DEL DEMANIO,4,Fondo credito,10,Contributo IVS a carico ente,15273.04,1344.03,8.8,Nord-ovest,2024-12-20T10:09:06.479,,,Fondo credito,10
61fbe8762b47a579b7b90355,202405,56,MINISTERO DELLA DIFESA,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,282225.79,4543.84,1.61,Nord-est,2025-01-11T12:33:06.374,,,Fondo pensioni lavoratori dipendenti,19
cd74c5f4e928fd0ea106381f,202410,266,CORTE DEI CONTI,2,Gestione separata,11,Contributo IVS a carico dipendente,23766.08,7842.81,33.0,Nord-ovest,2024-10-10T19:20:40.334,,,Gestione separata,11
d895c675b19aa6c76db147f3,06/2023,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,3,Cassa previdenza dipendenti enti locali,19,Contributo ANF,5180047.3,1253571.45,24.2,Sud,2024-04-27T15:43:39.287,,,Cassa previdenza dipendenti enti locali,19
645dc31e5ab8500b90bb7f96,2024-06,56,MINISTERO DELLA DIFESA,4,Fondo credito,18,Contributo malattia,74382.15,1197.55,1.61,Isole,2024-08-28T04:09:34.187,,,Fondo credito,18
a332c59ea1dc30816aa02e92,202306,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,1,Fondo pensioni lavoratori dipendenti,18,Contributo malattia,73382.68,6743.87,9.19,Nord-ovest,2025-03-24T13:21:40.062,verifica in corso,,Fondo pensioni lavoratori dipendenti,18
8282678435d2a3d2adf3a3f9,202306,34,MINISTERO DELLA GIUSTIZIA,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,300013.89,71403.3100000002,23.8,Sud,2025-04-05T17:11:44.293,,,Assicurazione generale obbligatoria,11
e4fcebe8ecb19b8fed5f493a,202306,91,ISTITUTO SUPERIORE DI SANITA',3,Cassa previdenza dipendenti enti locali,10,Contributo IVS a carico ente,319978.71,9215.389999999828,2.88,Nord-est,2025-04-12T09:48:09.689,,,Cassa previdenza dipendenti enti locali,10
68202f005ab5c901effcf15a,202406,145,MINISTERO DEL TURISMO,3,Cassa previdenza dipendenti enti locali,16,Contributo fondo credito,29489.59,9731.56,33.0,Nord-ovest,2025-04-27T20:38:21.956,,,Cassa previdenza dipendenti enti locali,16
1f2e30ee60006fbc473084a6,202406,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,269053.47,7748.74,2.88,Nord-est,2024-05-22T20:39:01.447,,,Fondo pensioni lavoratori dipendenti,12
1d62b9e477054a829cd5ca85,10/2023,34,MINISTERO DELLA GIUSTIZIA,5,Assicurazione generale obbligatoria,12,Contributo TFR,24039.95,2209.27,9.19,Centro,2024-02-27T05:55:00.968,verifica in corso,,Assicurazione generale obbligatoria,12
7cfd4fa2b4bbf8f3ef93b998,202310,162,ISTITUTO NAZIONALE DI ASTROFISICA,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',142410.17,34463.26,24.2,Nord-ovest,2024-10-29T22:14:18.238,verifica in corso,,Fondo pensioni lavoratori dipendenti,14
f4730f6d967d7e2348a62c00,202408,266,CORTE DEI CONTI,4,Fondo credito,10,Contributo IVS a carico ente,82338.56,1325.6500000015303,1.61,Nord-est,2024-01-15T00:51:46.899,,,Fondo credito,10
91413835cdef4459e0af88e2,202309,91,ISTITUTO SUPERIORE DI SANITA',5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,"33.087,60",7874.85,23.8,Sud,2024-12-09T14:08:50.083,,,Assicurazione generale obbligatoria,15
db50532fc6838851ecef014d,202408,103,CONSIGLIO NAZIONALE DELLE RICERCHE,5,Assicurazione generale obbligatoria,17,Contributo ENPDEP,224193.62,20603.39,9.19,Centro,2025-04-21T01:40:57.820,,,Assicurazione generale obbligatoria,17
5a0e564bd8eff87f43871cfe,2023-12,288,MINISTERO DEGLI AFFARI ESTERI,1,Fondo pensioni lavoratori dipendenti,11,Contributo IVS a carico dipendente,323483.96,106749.71,33.0,Isole,2025-03-08T19:37:07.103,,,Fondo pensioni lavoratori dipendenti,11
8ac972c3d22d93c08457af03,202403,174,MINISTERO DELLA CULTURA,2,Gestione separata,16,Contributo fondo credito,587942.84,16932.75,2.88,Centro,2024-01-27T07:03:27.119,,,Gestione separata,16
cd51ebec7cb24ff7f56cb5d4,202302,91,ISTITUTO SUPERIORE DI SANITA',2,Gestione separata,14,Contributo maternita',139862.97,33846.84,24.2,Nord-ovest,2024-12-07T04:46:36.529,,,Gestione separata,14
f4fa3654972e0e2d8fab41c7,202407,279,AVVOCATURA GENERALE DELLO STATO,1,Fondo pensioni lavoratori dipendenti,19,Contributo ANF,124631.43,10967.570000000733,8.8,Sud,2024-03-24T06:04:29.691,,,Fondo pensioni lavoratori dipendenti,19
3b0a41643026d2eaced2cc15,202403,247,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,5,Assicurazione generale obbligatoria,18,Contributo malattia,35984.95,3307.02,9.19,Isole,2024-02-21T02:38:03.886,,,Assicurazione generale obbligatoria,18
bb99a52976ced57641335620,202408,34,,4,Fondo credito,17,Contributo ENPDEP,229203.05,54550.33,23.8,Sud,2025-05-20T09:54:36.445,,,Fondo credito,17
5447b059c585cdfeae9b8561,202310,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,1,Fondo pensioni lavoratori dipendenti,17,Contributo ENPDEP,586189.07,16882.25,2.88,Nord-est,2024-03-08T10:58:40.399,,,Fondo pensioni lavoratori dipendenti,17
4d6087b10c6c7cc88ca279b2,202408,103,CONSIGLIO NAZIONALE DELLE RICERCHE,2,Fondo credito,12,Contributo TFR,157145.0,38029.09,24.2,Centro,2024-04-09T20:04:21.558,,,Gestione separata,12
f7323a48742c7ceab58d2862,202301,266,CORTE DEI CONTI,2,Gestione separata,17,Contributo ENPDEP,"252.712,14",7278.11,2.88,Nord-ovest,2024-06-19T11:37:47.432,,,Gestione separata,17
3791ed9166e70f2fb61ae1e7,202406,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,13,Contributo assistenza,46348.79,746.22,1.61,Nord-est,2024-10-16T14:44:55.496,verifica in corso,,Cassa previdenza dipendenti enti locali,13
7ffd56479fb5f19506594f7c,202409,233,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,2,Gestione separata,11,N/A,87897.57,29006.2,33.0,Sud,2024-03-02T00:38:52.737,,,Gestione separata,11
6ab8afe4ffe4d11f83ca78ce,202406,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Cassa previdenza dipendenti enti locali,14,Contributo maternita',173127.58,57132.1,33.0,Sud,2025-01-10T08:24:25.790,,,Cassa previdenza dipendenti enti locali,14
37f686dcb06d2f6911be0db0,202412,266,CORTE DEI CONTI,2,Gestione separata,11,Contributo IVS a carico dipendente,238401.45,20979.33,8.8,Centro,2024-10-17T20:27:06.950,,,Gestione separata,11
a4f170176225a6cbe82fe9a7,202311,258,AGENZIA ITALIANA PER LA COOPERAZIONE ALLO SVILUPPO,1,Fondo pensioni lavoratori dipendenti,12,Contributo TFR,94715.57,31256.14,33.0,Sud,2024-11-06T06:30:07.591,,,Fondo pensioni lavoratori dipendenti,12
02230c1d7a62eb078b24ce6e,202302,12,MINISTERO DELL'ISTRUZIONE E DEL MERITO,3,Cassa previdenza dipendenti enti locali,17,Contributo ENPDEP,429384.73,6913.09,1.61,Nord-ovest,2024-06-08T16:21:53.562,,,Cassa previdenza dipendenti enti locali,17
5dd2037a0c471640031879db,202412,188,AGENZIA DEL DEMANIO,4,Fondo credito,15,Contributo disoccupazione,115238.04,10590.38,9.19,Nord-est,2025-04-14T09:44:18.287,,SIPA,Fondo credito,15
e2e1af3680721da36d0893fe,202411,145,MINISTERO DEL TURISMO,5,Assicurazione generale obbligatoria,14,Contributo maternita',337222.9,80259.05,23.8,Isole,2025-05-06T23:15:43.661,,,Assicurazione generale obbligatoria,14
a7035a6e9bb478eae15ed87a,202403,34,MINISTERO DELLA GIUSTIZIA,3,Cassa previdenza dipendenti enti locali,15,Contributo disoccupazione,203893.68,48526.7,23.8,Centro,2024-07-18T08:55:24.497,verifica in corso,,Cassa previdenza dipendenti enti locali,15
11e6a5b543e3943bd4c59e9e,202305,201,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,3,Cassa previdenza dipendenti enti locali,18,Contributo malattia,130987.51,31175.03,23.8,Nord-est,2024-06-12T00:56:43.882,,,Cassa previdenza dipendenti enti locali,18
54de2dc0d14c082694ed9d3e,202408,162,ISTITUTO NAZIONALE DI ASTROFISICA,5,Assicurazione generale obbligatoria,15,Contributo disoccupazione,431819.79,39684.24,NON DISPONIBILE,Nord-est,2025-05-25T17:42:07.741,,,Assicurazione generale obbligatoria,15
2344ba2a48e9dc3ba65ccbd0,202312,118,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Cassa previdenza dipendenti enti locali,11,Contributo IVS a carico dipendente,3771670.14,108624.1,2.88,Nord-ovest,2024-09-14T03:06:09.383,,,Cassa previdenza dipendenti enti locali,11
4567119c32af6a54fcbfd3b7,04/2024,56,MINISTERO DELLA DIFESA,2,Gestione separata,16,Contributo fondo credito,47916.23,4216.63,8.8,Sud,1746392179525,,,Gestione separata,16
48c5724b9808e330e4c44280,202310,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,1,Fondo pensioni lavoratori dipendenti,14,Contributo maternita',36912.6,594.29,1.61,Nord-ovest,2024-06-24T09:52:27.558,,,Fondo pensioni lavoratori dipendenti,14
f8ebcefb7633e3124a60d00b,2023-07,188,AGENZIA DEL DEMANIO,4,Fondo credito,10,Contributo IVS a carico ente,37009.54,595.85,1.61,Isole,2025-05-16T16:12:13.951,,,Fondo credito,10
6afbc193ca5b370098a6603b,202403,91,ISTITUTO SUPERIORE DI SANITA',5,Assicurazione generale obbligatoria,16,,464686.4,153346.51,33.0,Centro,2025-02-16T21:48:49.948,,,Assicurazione generale obbligatoria,16
357b39e2ddd7f8e0b7254207,05/2024,56,NON DISPONIBILE,5,Assicurazione generale obbligatoria,13,Contributo assistenza,139723.21,2249.54,1.61,Nord-est,2024-02-17T02:05:10.624,,,Assicurazione generale obbligatoria,13
a0264ad01d64b6b8f1157a2b,202305,219,ENTE NAZIONALE PER L'AVIAZIONE CIVILE,5,Assicurazione generale obbligatoria,11,Contributo IVS a carico dipendente,110439.17,26726.28,24.2,Centro,2025-03-04T01:05:15.138,,,Assicurazione generale obbligatoria,11
